customer_id,gender,senior_citizen,partner,dependents,tenure,tenure_group,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
5219-YIPTK,Female,0,Yes,No,33,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.40000152587891,3409.60009765625,yes
5923-GXUOC,Male,0,No,No,10,Tenure_0-12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.40000152587891,1081.449951171875,yes
2080-CAZNM,Female,1,No,No,41,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.40000152587891,4133.9501953125,no
0654-HMSHN,Male,0,Yes,Yes,21,Tenure_12-24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.40000152587891,2157.949951171875,yes
7459-RRWQZ,Female,0,No,No,15,Tenure_12-24,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.6500015258789,994.54998779296875,yes
3863-QSTYI,Male,0,No,No,59,Tenure_48-60,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.6500015258789,3735.449951171875,no
7855-DIWPO,Female,0,No,No,21,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.6500015258789,1493.199951171875,no
2141-RRYGO,Female,0,No,No,4,Tenure_0-12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.6500015258789,261.25,yes
2856-HYAPG,Female,0,No,No,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.6500015258789,68.6500015258789,yes
4547-LYTDD,Female,0,No,No,16,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.6500015258789,1194.300048828125,yes
1092-GANHU,Male,0,No,No,17,Tenure_12-24,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.6500015258789,1313.550048828125,yes
2919-HBCJO,Female,0,No,No,4,Tenure_0-12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.6500015258789,333.60000610351562,yes
7760-OYPDY,Female,0,No,No,2,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6500015258789,144.14999389648438,yes
7495-OOKFY,Female,1,Yes,No,8,Tenure_0-12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.6500015258789,633.29998779296875,yes
8854-CCVSQ,Male,0,No,No,18,Tenure_12-24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.6500015258789,1451.9000244140625,yes
7824-PANSQ,Male,0,No,No,58,Tenure_48-60,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.6500015258789,4807.35009765625,no
9490-DFPMD,Female,1,No,No,42,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.6500015258789,3541.35009765625,yes
4098-NAUKP,Male,1,Yes,Yes,68,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.6500015258789,5683.60009765625,no
7503-ZGUZJ,Male,0,No,No,1,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.6500015258789,84.6500015258789,yes
9777-WJJPR,Male,0,Yes,No,31,Tenure_24-48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.6500015258789,2683.199951171875,no
4194-WHFCB,Female,0,Yes,Yes,59,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),96.6500015258789,5580.7998046875,no
8844-TONUD,Male,0,Yes,Yes,13,Tenure_12-24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.6500015258789,1162.8499755859375,yes
6821-BUXUX,Female,0,No,No,13,Tenure_12-24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.6500015258789,1244.5,yes
7392-YYPYJ,Male,0,No,No,22,Tenure_12-24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.65000152587891,2415.949951171875,no
3791-LGQCY,Female,1,Yes,No,56,Tenure_48-60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65000152587891,5688.0498046875,yes
8625-AZYZY,Male,0,Yes,No,24,Tenure_12-24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.65000152587891,2542.449951171875,yes
7890-VYYWG,Male,1,Yes,No,3,Tenure_0-12,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.450000762939453,93.699996948242188,yes
3776-EKTKM,Female,1,No,No,1,Tenure_0-12,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.450000762939453,36.450000762939453,yes
9839-ETQOE,Male,0,No,Yes,43,Tenure_24-48,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.450000762939453,1912.8499755859375,no
2320-SLKMB,Female,0,No,No,26,Tenure_24-48,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),44.450000762939453,1183.800048828125,no
5858-EAFCZ,Male,0,No,No,1,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.450000762939453,44.450000762939453,no
4139-JPIAM,Male,0,No,No,51,Tenure_48-60,No,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.450000762939453,2181.550048828125,no
1728-BQDMA,Female,0,No,No,2,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.450000762939453,82.699996948242188,no
8455-HIRAQ,Female,0,No,No,8,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.450000762939453,369.29998779296875,no
6595-COKXZ,Female,0,No,No,1,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.450000762939453,44.450000762939453,yes
0623-GDISB,Female,0,No,No,1,Tenure_0-12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),48.450000762939453,48.450000762939453,no
8967-SZQAS,Female,0,No,No,14,Tenure_12-24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.450000762939453,765.45001220703125,no
7767-UXAGJ,Male,0,No,No,1,Tenure_0-12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.450000762939453,50.450000762939453,yes
7250-EQKIY,Female,0,Yes,Yes,1,Tenure_0-12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.450000762939453,50.450000762939453,yes
8280-MQRQN,Female,0,No,No,1,Tenure_0-12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.450000762939453,50.450000762939453,yes
9577-WJVCQ,Female,0,No,No,68,Tenure_gt_60,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.450000762939453,3687.75,no
9554-DFKIC,Male,0,Yes,Yes,30,Tenure_24-48,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.450000762939453,1588.699951171875,no
9206-GVPEQ,Male,0,Yes,No,13,Tenure_12-24,No,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.450000762939453,706.8499755859375,yes
2433-KMEAS,Male,0,No,No,22,Tenure_12-24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.450000762939453,1127.3499755859375,yes
6313-GIDIT,Male,1,No,No,53,Tenure_48-60,No,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.450000762939453,2854.550048828125,yes
3620-MWJNE,Male,0,No,No,2,Tenure_0-12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.450000762939453,87.300003051757812,no
6620-HVDUJ,Male,0,No,No,24,Tenure_12-24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.450000762939453,1440.75,no
0257-KXZGU,Female,0,Yes,Yes,32,Tenure_24-48,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.450000762939453,2045.550048828125,no
6652-YFFJO,Female,0,No,No,11,Tenure_0-12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.9000015258789,716.0999755859375,no
8263-OKETD,Female,0,No,No,20,Tenure_12-24,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9000015258789,1370.3499755859375,no
1391-UBDAR,Male,0,No,No,11,Tenure_0-12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9000015258789,818.45001220703125,no
0260-ZDLGK,Female,0,No,Yes,9,Tenure_0-12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9000015258789,651.4000244140625,yes
6551-GNYDG,Female,0,Yes,Yes,14,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9000015258789,1152.800048828125,no
1766-GKNMI,Male,0,No,No,29,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9000015258789,2516.199951171875,no
7586-ZATGZ,Male,0,No,No,40,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9000015258789,3369.050048828125,no
6473-ULUHT,Male,0,Yes,Yes,16,Tenure_12-24,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.9000015258789,1398.25,no
0362-ZBZWJ,Male,0,No,No,36,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9000015258789,3067.199951171875,yes
8382-SHQEH,Female,0,Yes,No,8,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9000015258789,764.95001220703125,yes
3865-ZYKAD,Male,1,Yes,No,69,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9000015258789,5785.64990234375,no
5842-POCOP,Female,0,Yes,No,5,Tenure_0-12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9000015258789,454.14999389648438,yes
6986-IXNDM,Male,0,No,No,14,Tenure_12-24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9000015258789,1337.449951171875,no
3323-CPBWR,Male,0,No,No,23,Tenure_12-24,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9000015258789,2085.449951171875,no
3001-CBHLQ,Male,1,Yes,No,32,Tenure_24-48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.90000152587891,3351.550048828125,yes
2883-ILGWO,Male,1,No,No,57,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.90000152587891,5913.9501953125,no
9971-ZWPBF,Male,1,Yes,Yes,34,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.90000152587891,3625.199951171875,no
9481-IEBZY,Male,1,Yes,No,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.90000152587891,8061.5,no
0774-IFUVM,Male,0,Yes,Yes,11,Tenure_0-12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.1500015258789,723.3499755859375,no
7159-FVYPK,Female,0,Yes,Yes,3,Tenure_0-12,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.1500015258789,235,no
7594-LZNWR,Male,1,No,No,34,Tenure_24-48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.1500015258789,2275.10009765625,no
8993-IZEUX,Male,0,No,No,7,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.1500015258789,488.64999389648438,no
9701-CDXHR,Female,0,Yes,No,51,Tenure_48-60,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.1500015258789,3649.60009765625,no
1447-GIQMR,Male,0,Yes,No,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1500015258789,69.1500015258789,yes
9903-LYSAB,Male,0,Yes,No,18,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.1500015258789,1305.949951171875,no
8149-AIQCG,Male,0,No,No,39,Tenure_24-48,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.1500015258789,2730.85009765625,no
2609-IAICY,Female,0,No,No,1,Tenure_0-12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.1500015258789,77.1500015258789,yes
9625-QSTYE,Female,0,No,No,13,Tenure_12-24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.1500015258789,952.29998779296875,yes
5650-YLIBA,Male,0,No,No,31,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.1500015258789,2640.550048828125,no
4299-SIMNS,Male,0,No,No,9,Tenure_0-12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.1500015258789,784.45001220703125,no
7927-AUXBZ,Female,0,No,No,30,Tenure_24-48,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.1500015258789,2555.89990234375,yes
1394-SUIUH,Female,1,Yes,No,44,Tenure_24-48,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.1500015258789,3670.5,no
4369-HTUIF,Male,1,No,No,6,Tenure_0-12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.1500015258789,503.60000610351562,yes
9185-TQCVP,Male,0,Yes,No,14,Tenure_12-24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.1500015258789,1139.199951171875,yes
4115-NZRKS,Female,1,No,No,7,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1500015258789,574.3499755859375,no
5575-TPIZQ,Male,0,No,No,46,Tenure_24-48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.1500015258789,4245.5498046875,no
5419-KLXBN,Female,0,Yes,Yes,25,Tenure_24-48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1500015258789,2257.75,yes
3801-HMYNL,Male,0,Yes,Yes,1,Tenure_0-12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.1500015258789,89.1500015258789,yes
1792-UXAFY,Female,1,No,No,17,Tenure_12-24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.1500015258789,1496.9000244140625,yes
5429-LWCMV,Female,0,No,No,12,Tenure_0-12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1500015258789,1057.550048828125,no
6005-OBZPH,Female,1,No,No,26,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.1500015258789,2277.64990234375,yes
4853-OITSN,Male,0,Yes,No,5,Tenure_0-12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1500015258789,413.25,no
2840-XANRC,Male,1,Yes,No,24,Tenure_12-24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.1500015258789,2231.050048828125,yes
3167-SNQPL,Male,1,Yes,Yes,38,Tenure_24-48,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.15000152587891,3741.85009765625,no
0880-TKATG,Male,0,Yes,Yes,4,Tenure_0-12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15000152587891,385.89999389648438,yes
8378-LKJAF,Male,0,Yes,Yes,38,Tenure_24-48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.15000152587891,3956.699951171875,no
0302-JOIVN,Female,0,Yes,No,8,Tenure_0-12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15000152587891,842.9000244140625,yes
9408-HRXRK,Female,0,Yes,Yes,45,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15000152587891,4730.89990234375,no
3571-RFHAR,Male,0,No,No,65,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.15000152587891,6941.2001953125,yes
1735-XMJVH,Male,0,Yes,Yes,8,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.350000381469727,152.60000610351562,no
9142-XMYJH,Female,0,No,No,29,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.350000381469727,601.5999755859375,no
0366-NQSHS,Male,0,No,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.350000381469727,46.349998474121094,no
5917-HBSDW,Female,0,Yes,Yes,37,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.350000381469727,683.75,no
4903-UYAVB,Male,0,Yes,No,5,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.350000381469727,126.05000305175781,yes
2096-XOTMO,Female,0,Yes,Yes,16,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.350000381469727,275.89999389648438,no
2085-JVGAD,Male,0,Yes,No,37,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.350000381469727,697.6500244140625,no
6621-YOBKI,Male,0,No,No,5,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,92.75,no
0031-PVLZI,Female,0,Yes,Yes,4,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,76.3499984741211,yes
2592-YKDIF,Female,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,20.350000381469727,no
9818-XQCUV,Female,0,No,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,45.299999237060547,no
5687-DKDTV,Female,0,No,No,4,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,77.5,yes
1552-TKMXS,Female,0,Yes,No,42,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.350000381469727,869.9000244140625,no
0519-DRGTI,Female,0,Yes,Yes,20,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,442.60000610351562,no
2739-CCZMB,Male,0,No,Yes,5,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.350000381469727,122,no
4634-JLRJT,Female,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.350000381469727,20.350000381469727,no
6671-NGWON,Female,0,No,No,7,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,150.60000610351562,no
1850-AKQEP,Male,0,No,Yes,8,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,178.69999694824219,no
8739-QOTTN,Female,0,Yes,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,41.849998474121094,no
5562-YJQGT,Female,0,No,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.350000381469727,35.099998474121094,no
9860-LISIZ,Female,0,No,No,34,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,673.20001220703125,no
9932-WBWIK,Male,0,No,No,11,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,215.25,no
4195-SMMNX,Male,0,No,No,2,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,33.200000762939453,yes
3590-TCXTB,Male,0,No,No,1,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,20.350000381469727,no
5482-PLVPE,Female,1,No,No,2,Tenure_0-12,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.350000381469727,41.849998474121094,yes
6158-HDPXZ,Male,0,No,No,1,Tenure_0-12,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.350000381469727,25.350000381469727,no
9862-KJTYK,Male,0,No,Yes,19,Tenure_12-24,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.350000381469727,566.0999755859375,no
7610-TVOPG,Male,0,No,No,15,Tenure_12-24,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.350000381469727,378.60000610351562,no
1222-LRYKO,Male,0,No,Yes,6,Tenure_0-12,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.350000381469727,184.05000305175781,no
5133-VRSAB,Male,0,No,No,8,Tenure_0-12,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.350000381469727,216.44999694824219,no
7636-OWBPG,Male,1,No,No,12,Tenure_0-12,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.350000381469727,381.20001220703125,no
8919-FYFQZ,Male,1,Yes,No,44,Tenure_24-48,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.350000381469727,1359.699951171875,yes
1360-RCYRT,Male,0,Yes,Yes,23,Tenure_12-24,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.350000381469727,678.75,no
5868-CZJDR,Male,0,No,Yes,1,Tenure_0-12,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.350000381469727,31.350000381469727,yes
0822-GAVAP,Female,0,No,No,2,Tenure_0-12,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.700000762939453,62.25,yes
0375-HVGXO,Female,0,No,No,1,Tenure_0-12,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.700000762939453,34.700000762939453,yes
2408-WITXK,Female,1,No,No,10,Tenure_0-12,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.700000762939453,329.79998779296875,yes
7950-XWOVN,Male,0,No,No,11,Tenure_0-12,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.700000762939453,383.54998779296875,no
0778-NELLA,Male,0,No,No,9,Tenure_0-12,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.700000762939453,296.10000610351562,yes
8111-BKVDS,Female,0,No,No,10,Tenure_0-12,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.700000762939453,449.29998779296875,no
9448-REEVD,Male,0,Yes,No,1,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.700000762939453,44.700000762939453,yes
4816-JBHOV,Male,1,No,No,2,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.700000762939453,93.699996948242188,yes
3258-SANFR,Male,1,No,No,6,Tenure_0-12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.700000762939453,276.5,no
4958-GZWIY,Male,0,Yes,Yes,7,Tenure_0-12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.700000762939453,340.25,yes
5307-UVGNB,Female,0,Yes,Yes,53,Tenure_48-60,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.700000762939453,2495.199951171875,no
6497-TILVL,Female,0,Yes,Yes,7,Tenure_0-12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.700000762939453,350.35000610351562,no
2108-YKQTY,Female,0,No,No,4,Tenure_0-12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.700000762939453,151.30000305175781,yes
7339-POGZN,Female,0,No,No,4,Tenure_0-12,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.700000762939453,214.55000305175781,no
6888-SBYAI,Male,0,No,No,1,Tenure_0-12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.700000762939453,50.700000762939453,no
9269-CQOOL,Male,0,No,Yes,3,Tenure_0-12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.700000762939453,169.44999694824219,yes
5542-DHSXL,Female,0,Yes,No,4,Tenure_0-12,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.700000762939453,235.05000305175781,no
2087-QAREY,Female,0,Yes,No,22,Tenure_12-24,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.700000762939453,1178.75,no
8224-IVVPA,Female,0,No,No,27,Tenure_24-48,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.700000762939453,1652.949951171875,no
